Request Index,Request Time (Seconds),vendor1 API Available,vendor2 API Available,vendor3 API Available,vendor1 Is Down,vendor2 Is Down,vendor3 Is Down,vendor1 CTM Success Percent,vendor2 CTM Success Percent,vendor3 CTM Success Percent,vendor1 FTM Failure Percent,vendor2 FTM Failure Percent,vendor3 FTM Failure Percent,vendor1 Traffic Ratio,vendor2 Traffic Ratio,vendor3 Traffic Ratio,Vendors tried
289,493,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
290,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
291,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
292,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
293,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
294,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
295,499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
296,500,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
297,500,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
298,501,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
299,503,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
300,503,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
301,503,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
302,504,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
303,504,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
304,504,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
305,505,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
306,505,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
307,505,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
308,507,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
309,508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
310,508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
311,508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
312,508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
313,510,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
314,510,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
315,512,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
316,513,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
317,513,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
318,514,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
319,516,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
320,517,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
321,520,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
322,521,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
323,521,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
324,522,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
325,522,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
326,522,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
327,524,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
328,524,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
329,526,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
330,527,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
331,528,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
332,528,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
333,529,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
334,529,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
335,530,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
336,530,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
337,532,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
338,532,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
339,532,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
340,534,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
341,535,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
342,535,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
343,535,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
344,537,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
345,539,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
346,539,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
347,540,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
348,541,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
349,541,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
350,541,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
351,541,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
352,542,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
353,543,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
354,543,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
355,544,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
356,546,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
357,547,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
358,550,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
359,550,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
360,551,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
361,551,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
362,552,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
363,552,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
364,553,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
365,554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
366,554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
367,554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
368,555,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
369,556,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
370,556,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
371,557,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
372,557,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
373,559,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
374,559,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
375,560,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
376,560,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
377,561,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
378,563,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
379,563,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
380,564,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
381,565,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
382,565,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
383,565,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
384,566,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
385,568,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
386,569,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
387,569,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
388,569,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
389,571,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
390,572,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
391,572,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
392,572,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
393,574,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
394,574,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
395,574,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
396,575,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
397,575,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
398,576,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
399,576,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
400,576,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
401,576,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
402,577,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
403,578,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
404,579,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
405,579,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
406,580,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
407,581,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
408,581,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
409,583,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
410,584,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
411,585,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
412,585,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
413,585,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
414,586,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
415,586,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
416,586,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
417,586,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
418,587,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
419,587,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
420,587,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
421,587,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
422,588,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
423,588,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
424,588,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
425,589,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
426,589,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
427,590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
428,590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
429,590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
430,592,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
431,593,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
432,594,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
433,595,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
434,595,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
435,595,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
436,595,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
437,598,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
438,605,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
439,606,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
440,606,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
441,606,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
442,614,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
443,614,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
444,616,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
445,622,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
446,624,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
447,625,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
448,627,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
449,631,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
450,632,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
451,635,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
452,635,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
453,636,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
454,639,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
455,639,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
456,639,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
457,642,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
458,643,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
459,646,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
460,649,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
461,650,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
462,654,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
463,655,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
464,657,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
465,661,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
466,661,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
467,662,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
468,664,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
469,668,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
470,669,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
471,671,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
472,672,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
473,673,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
474,676,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
475,679,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
476,680,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
477,680,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
478,680,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
479,681,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
480,682,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
481,683,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
482,686,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
483,690,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
484,693,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
485,693,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
486,694,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
487,694,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
488,695,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
489,696,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
490,697,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
491,697,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
492,700,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
493,701,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
494,702,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
495,702,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
496,706,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
497,707,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
498,707,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
499,712,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
500,712,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
501,713,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
502,713,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
503,714,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
504,715,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
505,716,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
506,720,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
507,720,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
508,720,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
509,720,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
510,722,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
511,722,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
512,723,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
513,723,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
514,724,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
515,724,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
516,724,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
517,725,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
518,726,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
519,728,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
520,730,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
521,731,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
522,731,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
523,732,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
524,733,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
525,734,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
526,735,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
527,736,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
528,737,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
529,738,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
530,738,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
531,741,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
532,741,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
533,741,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
534,741,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
535,741,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
536,742,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
537,742,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
538,742,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
539,743,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
540,743,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
541,743,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
542,747,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
543,750,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
544,751,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
545,752,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
546,753,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
547,754,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
548,756,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
549,756,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
550,757,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
551,758,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
552,759,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
553,761,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
554,761,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
555,763,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
556,763,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
